date,tps,cpu_usage,ram_usage,avg_ping
2025-06-07 22:05:01.991000-06:00,19.989350689177595,33.42619548016533,3333,
2025-06-07 22:06:01.991000-06:00,19.286919103446234,37.94779386521056,3519,
2025-06-07 22:07:01.991000-06:00,19.85646313666746,29.5638694163674,4018,
2025-06-07 22:08:01.991000-06:00,19.678186869266593,32.920398049573905,4489,
2025-06-07 22:09:01.991000-06:00,19.237879390436735,34.27136268309345,4532,
2025-06-07 22:10:01.992000-06:00,19.990744734865082,44.75553922306201,4100,158.75
2025-06-07 22:11:02.991000-06:00,19.747007757338643,32.365095781446904,4359,161.75
2025-06-07 22:12:02.991000-06:00,19.984417491094902,39.50870993409247,4018,175.5
2025-06-07 22:13:02.991000-06:00,19.973333696336226,33.80553961318606,4806,168.75
