date,tps,cpu_usage,ram_usage,players_online,avg_ping,treatment,iteration
2025-06-12 23:06:42.801000-06:00,20.0,1.8660899246195553,745,0,,T3,1_1
2025-06-12 23:07:42.801000-06:00,20.0,2.0914366225177834,790,0,,T3,1_1
2025-06-12 23:08:42.801000-06:00,20.0,2.840549813247794,825,0,,T3,1_1
2025-06-12 23:09:42.801000-06:00,20.0,1.0903301725194399,861,0,,T3,1_1
2025-06-12 23:10:42.801000-06:00,19.486403591111834,23.69785660603957,2103,1,,T3,1_1
2025-06-12 23:11:42.801000-06:00,19.95645765412942,20.38723639599634,2468,2,,T3,1_1
2025-06-12 23:12:42.801000-06:00,19.38325298232572,18.885932897405503,4639,2,,T3,1_1
2025-06-12 23:13:42.801000-06:00,19.9154509426387,24.411257574641066,3011,3,,T3,1_1
2025-06-12 23:14:42.801000-06:00,19.11636764040916,31.36356119220979,4317,5,,T3,1_1
2025-06-12 23:15:42.801000-06:00,18.58419357583964,24.22262482132647,3035,5,,T3,1_1
2025-06-12 23:16:42.801000-06:00,19.6100909241084,20.940242098967772,4178,5,,T3,1_1
2025-06-12 23:17:42.801000-06:00,19.86427205180574,21.594730573100616,3702,5,,T3,1_1
2025-06-12 23:18:42.801000-06:00,19.992918176938833,21.594109334542814,4301,5,,T3,1_1
2025-06-12 23:19:42.801000-06:00,19.935646411721088,19.699305756318903,3824,5,,T3,1_1
2025-06-12 23:20:42.801000-06:00,19.74892265764504,20.78092170079321,4316,5,,T3,1_1
2025-06-12 23:21:42.801000-06:00,19.854880078268252,20.411482383684834,4168,5,,T3,1_1
2025-06-12 23:22:42.801000-06:00,19.997868633728334,19.964739961545906,3898,5,,T3,1_1
2025-06-12 23:23:42.801000-06:00,19.94979887286148,17.882907605173628,4242,5,,T3,1_1
2025-06-12 23:24:42.801000-06:00,19.875547322092835,19.013091899956056,4338,4,,T3,1_1
2025-06-12 23:25:42.801000-06:00,19.60240003026018,21.15705939620644,4374,4,,T3,1_1
2025-06-12 23:26:42.801000-06:00,19.78543611704585,20.550303640514265,3796,4,,T3,1_1
2025-06-12 23:27:42.801000-06:00,19.732029810798696,21.064508318340646,4579,4,,T3,1_1
2025-06-12 23:28:42.801000-06:00,19.761564789459968,19.690128605723206,3798,4,,T3,1_1
