date,tps,cpu_usage,ram_usage,players_online,avg_ping,treatment,iteration
2025-06-11 18:38:55.653000-06:00,19.755154719344727,25.565746753246756,1716,4,,T1,1
2025-06-11 18:39:55.653000-06:00,19.54265122438722,23.135607463982748,1715,4,,T1,1
2025-06-11 18:40:55.653000-06:00,19.802825557898643,20.268463484138532,1696,4,,T1,1
2025-06-11 18:41:55.653000-06:00,19.733730217485252,23.81661529895225,1723,4,,T1,1
2025-06-11 18:42:55.653000-06:00,19.848855592327187,22.74733980317505,1718,4,,T1,1
2025-06-11 18:43:55.653000-06:00,19.914823148363784,19.806660549595332,1683,4,,T1,1
2025-06-11 18:44:55.653000-06:00,19.704943440066344,19.050020782357738,1712,4,,T1,1
2025-06-11 18:45:55.653000-06:00,19.984601271726856,18.79872874709832,1706,3,,T1,1
2025-06-11 18:46:55.653000-06:00,19.9825720026021,18.435811923583664,1676,3,,T1,1
2025-06-11 18:47:55.653000-06:00,19.93253406653241,22.33508610954262,1744,4,,T1,1
2025-06-11 18:48:55.653000-06:00,19.933960910307103,20.784794764414322,1723,4,,T1,1
2025-06-11 18:49:55.653000-06:00,19.8068675729944,18.305575161553417,1734,4,,T1,1
2025-06-11 18:50:55.653000-06:00,19.93538731676358,20.28731256666039,1727,4,,T1,1
2025-06-11 18:51:55.653000-06:00,19.98649405831973,19.95513951628082,1738,4,,T1,1
2025-06-11 18:52:55.653000-06:00,19.950655157632397,21.40233860342556,1680,5,,T1,1
2025-06-11 18:53:55.653000-06:00,19.999423446206606,18.644807939644895,1712,4,,T1,1
2025-06-11 18:54:55.653000-06:00,19.787653448519585,18.37045502012607,1717,4,,T1,1
2025-06-11 18:55:55.653000-06:00,19.999726145338553,19.07425379572118,1750,4,,T1,1
2025-06-11 18:56:55.653000-06:00,19.993287420687874,18.913227774640813,1712,4,,T1,1
2025-06-11 18:57:55.653000-06:00,19.99560935163053,23.45184005385665,1741,4,,T1,1
2025-06-11 18:58:55.653000-06:00,19.981547458054866,19.39476872764916,1746,4,,T1,1
2025-06-11 18:59:55.653000-06:00,19.657670635282294,19.910253647953883,1744,4,,T1,1
2025-06-11 19:00:55.653000-06:00,19.92105483634106,17.20331223727963,1750,4,,T1,1
2025-06-11 19:01:55.653000-06:00,19.97414687101229,20.27345073404856,1775,4,,T1,1
2025-06-11 19:02:55.653000-06:00,19.99737069765571,20.772570816864295,1762,4,,T1,1
2025-06-11 19:03:55.653000-06:00,19.999961430063436,21.14143178681222,1786,4,,T1,1
2025-06-11 19:04:55.653000-06:00,19.769158013136295,18.854003936884364,1759,4,,T1,1
2025-06-11 19:05:55.653000-06:00,19.990993936317082,20.695669819311135,1748,4,,T1,1
2025-06-11 19:06:55.653000-06:00,19.98136896551809,19.106795830980616,1765,4,,T1,1
2025-06-11 19:07:55.653000-06:00,19.900568212071665,20.700369376999813,1759,4,,T1,1
2025-06-11 19:08:55.653000-06:00,20.0,16.039135532342055,1779,2,,T1,1
2025-06-11 19:09:55.653000-06:00,19.861931536435478,14.544589920948612,1768,2,,T1,1
2025-06-11 19:10:55.653000-06:00,20.0,14.712638810464897,1740,2,,T1,1
2025-06-11 19:11:55.653000-06:00,19.997261112976595,16.178224402409185,1775,2,,T1,1
2025-06-11 19:12:55.653000-06:00,20.0,15.290754987765856,1733,2,,T1,1
2025-06-11 19:13:55.653000-06:00,20.0,15.776993537863103,1763,2,,T1,1
2025-06-11 19:14:55.653000-06:00,19.835393687925876,16.70194373862852,1748,2,,T1,1
2025-06-11 19:15:55.653000-06:00,20.0,15.440521284271284,1740,2,,T1,1
2025-06-11 19:16:55.653000-06:00,20.0,15.742122310057095,1741,2,,T1,1
2025-06-11 19:17:55.653000-06:00,20.0,13.358789760963674,1763,2,,T1,1
2025-06-11 19:18:55.653000-06:00,20.0,14.780130497521803,1701,2,,T1,1
2025-06-11 19:19:55.653000-06:00,19.82113285579657,12.890300520735302,1735,2,,T1,1
2025-06-11 19:20:55.653000-06:00,20.0,12.943936649099692,1724,2,,T1,1
2025-06-11 19:21:55.653000-06:00,20.0,15.699820016939583,1753,2,,T1,1
2025-06-11 19:22:55.653000-06:00,20.0,13.999517692452477,1725,2,,T1,1
2025-06-11 19:23:55.653000-06:00,20.0,13.642598343685302,1730,2,,T1,1
2025-06-11 19:24:55.653000-06:00,19.866675721574993,15.487089450404671,1733,2,,T1,1
2025-06-11 19:25:55.653000-06:00,20.0,14.453255379885816,1740,2,,T1,1
2025-06-11 19:26:55.653000-06:00,20.0,15.49197957839262,1742,2,,T1,1
2025-06-11 19:27:55.653000-06:00,20.0,13.511200906581342,1702,2,,T1,1
2025-06-11 19:28:55.653000-06:00,20.0,15.885083364702927,1741,2,,T1,1
2025-06-11 19:29:55.653000-06:00,19.85313083554745,13.800114891147498,1733,2,,T1,1
2025-06-11 19:30:55.653000-06:00,20.0,17.853352719299505,1708,2,,T1,1
2025-06-11 19:31:55.653000-06:00,19.99925065972472,17.87277275864232,1730,2,,T1,1
2025-06-11 19:32:55.653000-06:00,19.999934651229047,17.398887947800986,1753,2,,T1,1
2025-06-11 19:33:55.653000-06:00,19.996657426151504,18.574851572277193,1705,2,,T1,1
2025-06-11 19:34:55.653000-06:00,19.835914941123487,17.234805351653172,1755,2,,T1,1
2025-06-11 19:35:55.653000-06:00,20.0,17.72305743773135,1734,2,,T1,1
2025-06-11 19:36:55.653000-06:00,19.9731187147008,18.58510671303863,1729,2,,T1,1
2025-06-11 19:37:55.653000-06:00,20.0,15.437509802998933,1771,1,,T1,1
2025-06-11 19:38:55.653000-06:00,20.0,14.714471971265452,1766,1,,T1,1
2025-06-11 19:39:55.653000-06:00,19.866418099261463,13.256054332141291,1750,1,,T1,1
2025-06-11 19:40:55.653000-06:00,20.0,13.359836721249767,1798,1,,T1,1
2025-06-11 19:41:55.653000-06:00,20.0,13.187094155844155,1735,1,,T1,1
2025-06-11 19:42:55.653000-06:00,20.0,14.243081043352785,1804,1,,T1,1
2025-06-11 19:43:55.653000-06:00,20.0,14.59928751803752,1734,1,,T1,1
2025-06-11 19:44:55.653000-06:00,19.87409436780381,13.043086140912228,1785,1,,T1,1
2025-06-11 19:45:55.653000-06:00,20.0,13.63978684359119,1745,1,,T1,1
2025-06-11 19:46:55.653000-06:00,20.0,13.97256532718489,1773,1,,T1,1
2025-06-11 19:47:55.653000-06:00,20.0,13.639184939456678,1745,1,,T1,1
2025-06-11 19:48:55.653000-06:00,20.0,12.28571820691386,1800,1,,T1,1
2025-06-11 19:49:55.653000-06:00,19.86329384327893,13.026009316770182,1718,1,,T1,1
2025-06-11 19:50:55.653000-06:00,20.0,11.13825443879792,1768,1,,T1,1
2025-06-11 19:51:55.653000-06:00,20.0,13.26025589748416,1797,1,,T1,1
2025-06-11 19:52:55.653000-06:00,20.0,13.40291305916306,1710,1,,T1,1
2025-06-11 19:53:55.653000-06:00,20.0,12.775550536420099,1789,1,,T1,1
2025-06-11 19:54:55.653000-06:00,19.865681633881596,11.711734581843276,1716,1,,T1,1
2025-06-11 19:55:55.653000-06:00,20.0,12.591393359056408,1754,1,,T1,1
2025-06-11 19:56:55.653000-06:00,20.0,12.086503623188406,1775,1,,T1,1
2025-06-11 19:57:55.653000-06:00,20.0,13.14001819436602,1724,1,,T1,1
2025-06-11 19:58:55.653000-06:00,20.0,12.194420917247006,1776,1,,T1,1
2025-06-11 19:59:55.653000-06:00,19.86126348988451,18.499217720685113,1729,2,,T1,1
2025-06-11 20:00:55.653000-06:00,20.0,17.560286482840826,1744,2,,T1,1
2025-06-11 20:01:55.653000-06:00,19.964354369657045,20.621699526319087,1735,3,,T1,1
2025-06-11 20:02:55.653000-06:00,19.986843585070638,22.862211399711395,1812,3,,T1,1
2025-06-11 20:03:55.653000-06:00,19.97286217924845,20.58066691762344,1826,3,,T1,1
2025-06-11 20:04:55.653000-06:00,19.764961525335213,18.401170085952693,1846,3,,T1,1
2025-06-11 20:05:55.653000-06:00,19.92603846850499,19.700861487546263,1901,3,,T1,1
2025-06-11 20:06:55.653000-06:00,19.98715884580697,22.766551899346528,1878,3,,T1,1
2025-06-11 20:07:55.653000-06:00,19.98567394481836,19.654910518225726,1879,3,,T1,1
2025-06-11 20:08:55.653000-06:00,19.898228626060643,25.604559178743962,1925,4,,T1,1
2025-06-11 20:09:55.653000-06:00,19.67138288875185,24.811151107346767,2030,4,,T1,1
2025-06-11 20:10:55.653000-06:00,19.983300007744727,20.407318526883735,2024,4,,T1,1
2025-06-11 20:11:55.653000-06:00,19.94753798848297,19.07398911474998,2046,4,,T1,1
2025-06-11 20:12:55.653000-06:00,19.99759095606164,18.248894015341378,2023,3,,T1,1
2025-06-11 20:13:55.653000-06:00,19.98414728443031,17.739929183135704,2037,3,,T1,1
2025-06-11 20:14:55.653000-06:00,19.812823399294537,19.44674226739444,2014,3,,T1,1
2025-06-11 20:15:55.653000-06:00,19.971389615411752,18.159669286027977,2061,2,,T1,1
2025-06-11 20:16:55.653000-06:00,20.0,19.043690005646532,1996,2,,T1,1
2025-06-11 20:17:55.653000-06:00,20.0,19.084733201581027,2034,2,,T1,1
2025-06-11 20:18:55.653000-06:00,20.0,18.029712889767236,2045,2,,T1,1
2025-06-11 20:19:55.653000-06:00,19.80950933042562,16.443964097496703,1991,2,,T1,1
2025-06-11 20:20:55.653000-06:00,19.9985041903296,18.328951392810087,2005,2,,T1,1
2025-06-11 20:21:55.653000-06:00,19.999124117544074,18.3714650385846,2034,2,,T1,1
2025-06-11 20:22:55.653000-06:00,20.0,17.155632411067195,1985,2,,T1,1
2025-06-11 20:23:55.653000-06:00,19.99966425464859,16.633121196436417,1989,2,,T1,1
2025-06-11 20:24:55.653000-06:00,19.821574022261355,16.324902754250576,2006,2,,T1,1
2025-06-11 20:25:55.653000-06:00,20.0,18.449024405546137,1985,2,,T1,1
2025-06-11 20:26:55.653000-06:00,19.99873350754706,17.00945205157162,2031,3,,T1,1
2025-06-11 20:27:55.653000-06:00,19.988025146217524,18.629621133697217,2015,3,,T1,1
2025-06-11 20:28:55.653000-06:00,19.988797269603733,18.659398723257414,2026,3,,T1,1
2025-06-11 20:29:55.653000-06:00,19.771145212534353,20.91390200982592,1957,3,,T1,1
2025-06-11 20:30:55.653000-06:00,19.978441791416518,19.420976064997806,2036,3,,T1,1
2025-06-11 20:31:55.653000-06:00,19.982829818590243,19.680722206537425,2044,3,,T1,1
2025-06-11 20:32:55.653000-06:00,19.982893757240383,19.44513653616915,1988,3,,T1,1
2025-06-11 20:33:55.653000-06:00,19.99426192406021,20.601627689942905,2016,3,,T1,1
2025-06-11 20:34:55.653000-06:00,19.77299804134981,20.866199651797466,1992,3,,T1,1
2025-06-11 20:35:55.653000-06:00,19.985597515300235,26.663034067381894,2131,4,,T1,1
2025-06-11 20:36:55.653000-06:00,19.990887868125114,21.93560892927311,2125,4,,T1,1
2025-06-11 20:37:55.653000-06:00,19.9986874065557,21.234340895882656,2172,4,,T1,1
2025-06-11 20:38:55.653000-06:00,19.99808363800248,20.526354774452606,2175,4,,T1,1
2025-06-11 20:39:55.653000-06:00,19.76197150203851,20.39324926281448,2189,4,,T1,1
2025-06-11 20:40:55.653000-06:00,19.95598023387089,19.413700279189406,2193,4,,T1,1
2025-06-11 20:41:55.653000-06:00,19.995711540622064,18.819318966058088,2205,3,,T1,1
2025-06-11 20:42:55.653000-06:00,19.984163334719486,19.135673897358682,2168,3,,T1,1
2025-06-11 20:43:55.653000-06:00,19.994462610499905,21.085028075788944,2167,3,,T1,1
2025-06-11 20:44:55.653000-06:00,19.759640556287113,21.641329835623313,2170,3,,T1,1
2025-06-11 20:45:55.653000-06:00,19.990511185732547,20.734696342305043,2224,3,,T1,1
2025-06-11 20:46:55.653000-06:00,19.991187450068313,21.944248384465777,2195,3,,T1,1
2025-06-11 20:47:55.653000-06:00,19.98108614935355,22.207075412510196,2244,3,,T1,1
2025-06-11 20:48:55.653000-06:00,19.96346973612477,23.128484377940897,2247,3,,T1,1
2025-06-11 20:49:55.653000-06:00,19.63384587457228,24.395741942571643,2282,4,,T1,1
2025-06-11 20:50:55.653000-06:00,19.685213646429066,26.737561954953257,2363,5,,T1,1
2025-06-11 20:51:55.653000-06:00,19.63268197260997,25.628807484785742,2441,5,,T1,1
2025-06-11 20:52:55.653000-06:00,19.691592579975882,24.032496941464334,2432,5,,T1,1
2025-06-11 20:53:55.653000-06:00,19.89629763875812,24.13136214630781,2446,5,,T1,1
2025-06-11 20:54:55.653000-06:00,19.763827133405282,22.811968409165203,2452,5,,T1,1
2025-06-11 20:55:55.653000-06:00,19.99777710179595,23.67653828659263,2437,5,,T1,1
2025-06-11 20:56:55.653000-06:00,19.943776800211406,24.597896668548834,2467,5,,T1,1
2025-06-11 20:57:55.653000-06:00,19.98995546696604,23.734426955894346,2465,5,,T1,1
2025-06-11 20:58:55.653000-06:00,19.986952447663985,25.158406659765358,2501,5,,T1,1
2025-06-11 20:59:55.653000-06:00,19.73278444059326,25.123193895476504,2433,5,,T1,1
2025-06-11 21:00:55.653000-06:00,19.96830621448949,25.851019535349238,2448,4,,T1,1
2025-06-11 21:01:55.653000-06:00,19.975480225168614,25.894021739130434,2470,5,,T1,1
2025-06-11 21:02:55.653000-06:00,19.83116406458771,25.986361283643884,2467,5,,T1,1
2025-06-11 21:03:55.653000-06:00,19.808468533682632,23.88343946200937,2454,5,,T1,1
2025-06-11 21:04:55.653000-06:00,19.57430841067181,26.537139641759207,2467,5,,T1,1
2025-06-11 21:05:55.653000-06:00,19.856244985013987,21.678973351527702,2462,5,,T1,1
2025-06-11 21:06:55.653000-06:00,19.902372294667455,21.443281808770937,2482,5,,T1,1
2025-06-11 21:07:55.653000-06:00,19.7749453741843,22.95423175857958,2414,5,,T1,1
2025-06-11 21:08:55.653000-06:00,19.61905537813502,24.54562707823577,2462,5,,T1,1
2025-06-11 21:09:55.653000-06:00,19.46914986879788,27.58814542944977,2494,5,,T1,1
2025-06-11 21:10:55.653000-06:00,19.745722628400493,24.417202845463724,2527,5,,T1,1
2025-06-11 21:11:55.653000-06:00,19.692981286559057,28.26054802685238,2515,5,,T1,1
2025-06-11 21:12:55.653000-06:00,19.824808950429105,23.047533233674542,2559,4,,T1,1
2025-06-11 21:13:55.653000-06:00,19.911218459085326,20.914310025723065,2547,4,,T1,1
2025-06-11 21:14:55.653000-06:00,19.674226644999727,21.733011402848366,2529,4,,T1,1
2025-06-11 21:15:55.653000-06:00,19.864530893059236,25.47297979797979,2562,4,,T1,1
2025-06-11 21:16:55.653000-06:00,19.91797129692411,27.439045468579206,2567,4,,T1,1
2025-06-11 21:17:55.653000-06:00,19.947527833213098,19.237677795443812,2517,3,,T1,1
2025-06-11 21:18:55.653000-06:00,19.983301286050413,20.490353849049498,2540,3,,T1,1
2025-06-11 21:19:55.653000-06:00,19.769405475532633,20.693299020773278,2527,3,,T1,1
2025-06-11 21:20:55.653000-06:00,19.99924512815061,19.078088728903943,2559,3,,T1,1
2025-06-11 21:21:55.653000-06:00,19.9570080769232,22.238938688123465,2554,4,,T1,1
2025-06-11 21:22:55.653000-06:00,19.98582734767468,21.81985224920008,2527,4,,T1,1
2025-06-11 21:23:55.653000-06:00,19.99177858371063,18.771368577075105,2537,4,,T1,1
2025-06-11 21:24:55.653000-06:00,19.803172957622813,20.390716560010034,2507,4,,T1,1
2025-06-11 21:25:55.653000-06:00,19.98899673103325,20.14611095426313,2519,4,,T1,1
2025-06-11 21:26:55.653000-06:00,19.988897686142753,20.03643774703557,2550,4,,T1,1
2025-06-11 21:27:55.653000-06:00,19.99780802236327,19.995718050065875,2522,4,,T1,1
2025-06-11 21:28:55.653000-06:00,19.994627294150824,18.508710944852247,2513,4,,T1,1
2025-06-11 21:29:55.653000-06:00,19.77518905180815,18.289141806261373,2515,4,,T1,1
2025-06-11 21:30:55.653000-06:00,19.995855480663348,19.30794356609574,2520,4,,T1,1
2025-06-11 21:31:55.653000-06:00,19.99441484134268,18.55553006775833,2546,4,,T1,1
2025-06-11 21:32:55.653000-06:00,19.99659222364394,18.617026240667542,2525,4,,T1,1
2025-06-11 21:33:55.653000-06:00,19.992476355685355,18.611264037894475,2578,4,,T1,1
2025-06-11 21:34:55.653000-06:00,19.804300838180364,19.355021488173666,2518,4,,T1,1
2025-06-11 21:35:55.653000-06:00,19.997832926188327,19.04544866365518,2514,4,,T1,1
2025-06-11 21:36:55.653000-06:00,19.999191542117707,19.613950059602228,2493,4,,T1,1
2025-06-11 21:37:55.653000-06:00,19.997477636412828,18.41610985632724,2554,4,,T1,1
2025-06-11 21:38:55.653000-06:00,20.0,20.44239695913037,2473,4,,T1,1
2025-06-11 21:39:55.653000-06:00,19.797241991580528,19.42771856766422,2556,4,,T1,1
2025-06-11 21:40:55.653000-06:00,19.997339744293857,20.163310511951813,2485,4,,T1,1
2025-06-11 21:41:55.653000-06:00,19.997885626331417,20.726402220967444,2530,4,,T1,1
2025-06-11 21:42:55.653000-06:00,19.98673647899825,19.76025197628459,2499,4,,T1,1
2025-06-11 21:43:55.653000-06:00,19.971213700634426,18.76572597088901,2531,4,,T1,1
2025-06-11 21:44:55.653000-06:00,19.755848781855374,20.591018884497142,2515,4,,T1,1
2025-06-11 21:45:55.653000-06:00,19.981442013563008,19.501450843842147,2523,4,,T1,1
2025-06-11 21:46:55.653000-06:00,19.98698786485363,22.990342085450784,2505,4,,T1,1
2025-06-11 21:47:55.653000-06:00,19.990912690024395,17.501554755630842,2501,4,,T1,1
2025-06-11 21:48:55.653000-06:00,20.0,19.43942138779096,2508,4,,T1,1
2025-06-11 21:49:55.653000-06:00,19.776354551625605,24.359391665098187,2517,4,,T1,1
2025-06-11 21:50:55.653000-06:00,19.969225147879058,24.100164545916837,2518,4,,T1,1
2025-06-11 21:51:55.653000-06:00,19.955930527860406,28.669587692056222,2570,4,,T1,1
2025-06-11 21:52:55.653000-06:00,19.94065151255374,31.21512608926796,2571,4,,T1,1
2025-06-11 21:53:55.653000-06:00,19.882426581773906,28.68427677395068,2629,4,,T1,1
2025-06-11 21:54:55.653000-06:00,19.655746913818504,26.226974192396582,2640,4,,T1,1
2025-06-11 21:55:55.653000-06:00,19.951872536602462,25.670925366193902,2563,3,,T1,1
2025-06-11 21:56:55.653000-06:00,19.98362461613273,20.661376968442184,2572,3,,T1,1
2025-06-11 21:57:55.653000-06:00,19.965153503389963,22.677665487004727,2589,3,,T1,1
2025-06-11 21:58:55.653000-06:00,19.984518567774995,24.381256654926563,2574,3,,T1,1
2025-06-11 21:59:55.653000-06:00,19.721003742724,23.010744086831043,2606,3,,T1,1
2025-06-11 22:00:55.653000-06:00,19.991369040211694,20.209486920084746,2553,3,,T1,1
2025-06-11 22:01:55.653000-06:00,19.986706755990493,20.559600788862795,2545,3,,T1,1
2025-06-11 22:02:55.653000-06:00,19.99412592320882,17.928162182198307,2543,3,,T1,1
2025-06-11 22:03:55.653000-06:00,19.996841501034403,18.36115424430642,2493,3,,T1,1
2025-06-11 22:04:55.653000-06:00,19.803598359354975,19.855064621368975,2528,3,,T1,1
2025-06-11 22:05:55.653000-06:00,19.992054409757696,20.16176302227026,2550,3,,T1,1
2025-06-11 22:06:55.653000-06:00,19.994840135132684,18.613536373047232,2532,3,,T1,1
2025-06-11 22:07:55.653000-06:00,19.994354553775064,20.08427834243052,2557,3,,T1,1
2025-06-11 22:08:55.653000-06:00,19.977319163040868,20.274111188060456,2556,3,,T1,1
2025-06-11 22:09:55.653000-06:00,19.760383882027575,19.629981884057973,2551,3,,T1,1
2025-06-11 22:10:55.653000-06:00,19.97155014602491,17.880030899052638,2482,3,,T1,1
2025-06-11 22:11:55.653000-06:00,19.96601058184815,19.130007371855196,2514,4,,T1,1
2025-06-11 22:12:55.653000-06:00,19.88731711873265,22.198182131877775,2462,4,,T1,1
2025-06-11 22:13:55.653000-06:00,19.967500100185852,21.66323051948052,2569,3,,T1,1
2025-06-11 22:14:55.653000-06:00,19.787991543394455,18.327998541313757,2476,3,,T1,1
2025-06-11 22:15:55.653000-06:00,19.9832041859142,17.936111895351022,2569,3,,T1,1
2025-06-11 22:16:55.653000-06:00,19.98789126081003,17.83376466528641,2494,3,,T1,1
2025-06-11 22:17:55.653000-06:00,19.982803840482042,18.773280161867113,2541,3,,T1,1
2025-06-11 22:18:55.653000-06:00,19.999345756255106,18.537770954890522,2514,3,,T1,1
2025-06-11 22:19:55.653000-06:00,19.802740781642566,18.88812268649225,2520,3,,T1,1
2025-06-11 22:20:55.653000-06:00,19.999870071129696,17.870311552376773,2467,3,,T1,1
2025-06-11 22:21:55.653000-06:00,20.0,17.21969045447306,2517,3,,T1,1
2025-06-11 22:22:55.653000-06:00,19.99940579452817,18.19697361816927,2491,3,,T1,1
2025-06-11 22:23:55.653000-06:00,19.999851448632043,17.833470575318408,2473,3,,T1,1
2025-06-11 22:24:55.653000-06:00,19.783250830131927,17.19048795407491,2467,3,,T1,1
2025-06-11 22:25:55.653000-06:00,20.0,18.71636787125917,2486,3,,T1,1
2025-06-11 22:26:55.653000-06:00,19.999707821230043,17.07387147876278,2472,3,,T1,1
2025-06-11 22:27:55.653000-06:00,20.0,17.18380096733929,2410,3,,T1,1
2025-06-11 22:28:55.653000-06:00,19.994397496679507,17.535134732417337,2539,3,,T1,1
2025-06-11 22:29:55.653000-06:00,19.82723382890224,19.005010900934806,2408,3,,T1,1
2025-06-11 22:30:55.653000-06:00,20.0,16.521374458874455,2512,3,,T1,1
2025-06-11 22:31:55.653000-06:00,20.0,16.90167984189723,2449,3,,T1,1
2025-06-11 22:32:55.653000-06:00,19.998163301961583,19.580680641821946,2508,3,,T1,1
2025-06-11 22:33:55.653000-06:00,20.0,17.448896966560014,2482,3,,T1,1
2025-06-11 22:34:55.653000-06:00,19.799535042122468,20.06675842273668,2557,3,,T1,1
2025-06-11 22:35:55.653000-06:00,19.954543920420367,16.97320840391492,2468,3,,T1,1
2025-06-11 22:36:55.653000-06:00,19.991370401208535,18.23353292239161,2486,2,,T1,1
2025-06-11 22:37:55.653000-06:00,19.99300499355367,16.64687337286974,2443,2,,T1,1
2025-06-11 22:38:55.653000-06:00,19.988084817341463,15.679749749043228,2355,2,,T1,1
2025-06-11 22:39:55.653000-06:00,19.82553260385305,15.79144002133132,2499,2,,T1,1
2025-06-11 22:40:55.653000-06:00,19.995471088830737,15.941940758516841,2357,2,,T1,1
2025-06-11 22:41:55.653000-06:00,19.97085243340027,18.51679057657318,2449,2,,T1,1
2025-06-11 22:42:55.653000-06:00,19.993834105968805,17.304681128050692,2401,2,,T1,1
2025-06-11 22:43:55.653000-06:00,19.994258516584917,18.723622482589867,2372,2,,T1,1
2025-06-11 22:44:55.653000-06:00,19.828270145891345,17.615869486793404,2418,2,,T1,1
2025-06-11 22:45:55.653000-06:00,19.99616162898991,19.27926783361566,2318,2,,T1,1
2025-06-11 22:46:55.653000-06:00,19.996220562922314,19.177698961666355,2346,2,,T1,1
2025-06-11 22:47:55.653000-06:00,19.99325767762705,17.240432273040962,2316,2,,T1,1
2025-06-11 22:48:55.653000-06:00,19.99861789722866,16.388461478135387,2399,2,,T1,1
2025-06-11 22:49:55.653000-06:00,19.825319473609195,16.501799830604174,2330,2,,T1,1
2025-06-11 22:50:55.653000-06:00,19.996229902664755,16.10618020264759,2356,2,,T1,1
2025-06-11 22:51:55.653000-06:00,19.997541902840144,15.36163655185394,2448,2,,T1,1
2025-06-11 22:52:55.653000-06:00,19.99896774872184,16.39296105464584,2351,2,,T1,1
2025-06-11 22:53:55.653000-06:00,20.0,15.839424916870573,2373,2,,T1,1
2025-06-11 22:54:55.653000-06:00,19.832954800990397,16.24581804065499,2386,2,,T1,1
2025-06-11 22:55:55.653000-06:00,19.995091096444533,16.446540325616407,2429,2,,T1,1
2025-06-11 22:56:55.653000-06:00,19.99724596066693,18.981758579584668,2386,2,,T1,1
2025-06-11 22:57:55.653000-06:00,20.0,21.75722637869377,2390,2,,T1,1
2025-06-11 22:58:55.653000-06:00,19.98093669552234,20.932400479954822,2424,2,,T1,1
2025-06-11 22:59:55.653000-06:00,19.817267673610782,18.27171756383712,2443,2,,T1,1
2025-06-11 23:00:55.653000-06:00,19.985160178655104,18.518417874396132,2427,2,,T1,1
2025-06-11 23:01:55.653000-06:00,19.996029240041146,19.8581662902315,2493,2,,T1,1
2025-06-11 23:02:55.653000-06:00,19.990042236809327,18.45888426187339,2508,2,,T1,1
2025-06-11 23:03:55.653000-06:00,19.944702059392974,20.06418415521676,2376,2,,T1,1
2025-06-11 23:04:55.653000-06:00,19.816324778533787,19.720531916913487,2445,2,,T1,1
2025-06-11 23:05:55.653000-06:00,19.999585859599613,19.088777918940956,2452,2,,T1,1
