date,tps,cpu_usage,ram_usage,players_online,avg_ping,treatment,iteration
2025-06-21 19:00:15.287000-06:00,19.853045573237306,18.836512139229523,2741,2,187.5,T4,1
2025-06-21 19:01:15.287000-06:00,19.863908985520986,19.063642392899634,2875,2,191.0,T4,1
2025-06-21 19:02:15.287000-06:00,19.980872402248192,18.667216899029118,2914,2,193.0,T4,1
2025-06-21 19:03:16.287000-06:00,19.993173912684693,19.39610785191683,2735,2,188.0,T4,1
2025-06-21 19:04:16.287000-06:00,19.957879921922462,18.86863405649638,2796,2,190.5,T4,1
2025-06-21 19:05:17.287000-06:00,19.80873326355961,19.310003695784168,2956,2,198.5,T4,1
2025-06-21 19:06:17.287000-06:00,19.951930094755255,20.839105144721085,2900,2,201.5,T4,1
2025-06-21 19:07:17.287000-06:00,19.92148761084296,20.73228663446055,2865,2,193.5,T4,1
2025-06-21 19:08:17.287000-06:00,19.91345612940436,18.42477884099261,2767,2,187.0,T4,1
2025-06-21 19:09:17.287000-06:00,19.92974873227572,19.809660029315825,2903,2,197.0,T4,1
2025-06-21 19:10:18.287000-06:00,19.7867139503222,23.125410191429438,2899,2,209.0,T4,1
2025-06-21 19:11:19.286000-06:00,19.97342725897792,22.58945676034058,2819,2,207.5,T4,1
2025-06-21 19:12:19.287000-06:00,19.696151515144923,23.654457244312304,3007,2,199.0,T4,1
2025-06-21 19:13:19.287000-06:00,19.952148871252685,20.464366584837595,2778,2,183.5,T4,1
2025-06-21 19:14:19.287000-06:00,19.95359671935005,19.765700483091784,2945,2,197.0,T4,1
2025-06-21 19:15:20.287000-06:00,19.770437697033103,19.725723157706962,2860,2,201.5,T4,1
2025-06-21 19:16:21.287000-06:00,19.95459711774488,18.903081613879905,2925,2,198.0,T4,1
2025-06-21 19:17:21.287000-06:00,19.963850058705315,21.283594720751143,2865,2,189.5,T4,1
2025-06-21 19:18:21.287000-06:00,19.969336623648022,20.617625624509692,2978,2,198.5,T4,1
2025-06-21 19:19:22.286000-06:00,19.956489445046945,19.832633012693588,2927,2,194.0,T4,1
2025-06-21 19:20:22.287000-06:00,19.780192887196336,20.710820791527322,2967,2,199.0,T4,1
2025-06-21 19:21:22.287000-06:00,19.972195625969423,20.60206010776663,2887,2,206.5,T4,1
2025-06-21 19:22:23.286000-06:00,19.983423256447384,19.900180067945573,3055,2,201.5,T4,1
2025-06-21 19:23:23.286000-06:00,19.983383502966767,21.066607681100436,2836,2,230.5,T4,1
2025-06-21 19:24:23.287000-06:00,19.954090251770406,19.734793189231592,3038,2,216.0,T4,1
2025-06-21 19:25:24.286000-06:00,19.765090768378037,20.61296613297866,2821,2,191.5,T4,1
2025-06-21 19:26:24.287000-06:00,19.946395308264226,21.105347815764482,2942,2,187.0,T4,1
2025-06-21 19:27:24.287000-06:00,19.946325857099943,20.14024139105661,2974,2,199.0,T4,1
2025-06-21 19:28:24.287000-06:00,19.953819569788593,19.63319656055163,2954,2,187.0,T4,1
2025-06-21 19:29:24.287000-06:00,19.95174672649803,18.420077728229902,2870,2,198.5,T4,1
2025-06-21 19:30:24.287000-06:00,19.767504120305105,19.79873420661465,2965,2,203.0,T4,1
2025-06-21 19:31:24.287000-06:00,19.940174617117194,21.314305658780295,2911,2,213.0,T4,1
2025-06-21 19:32:24.287000-06:00,19.914390327786055,20.63102187332259,2889,2,219.5,T4,1
2025-06-21 19:33:25.287000-06:00,19.95296716853904,19.496795125626186,3039,2,198.5,T4,1
2025-06-21 19:34:26.287000-06:00,19.965735491313854,20.043931095962467,2895,2,208.0,T4,1
2025-06-21 19:35:26.287000-06:00,19.73877830005295,19.961549558198104,2943,2,212.5,T4,1
2025-06-21 19:36:26.287000-06:00,19.945320524567435,19.72733365333003,2993,2,214.0,T4,1
2025-06-21 19:37:27.286000-06:00,19.924089309189856,19.570387681667086,2964,2,218.5,T4,1
2025-06-21 19:38:27.286000-06:00,19.94870793932266,19.40830675296255,2867,2,216.0,T4,1
2025-06-21 19:39:27.286000-06:00,19.94068841989884,19.1984441450927,2918,2,205.0,T4,1
2025-06-21 19:40:27.287000-06:00,19.7586216980215,18.68530208720426,2948,2,213.5,T4,1
2025-06-21 19:41:27.287000-06:00,19.93604455514789,19.814139466947434,2982,2,204.5,T4,1
2025-06-21 19:42:27.287000-06:00,19.974846794227698,19.536679805701546,2988,2,213.5,T4,1
2025-06-21 19:43:27.287000-06:00,19.96157207545214,19.467705107560178,2858,2,215.5,T4,1
2025-06-21 19:44:28.287000-06:00,19.957883871465157,20.213893000956435,2955,2,217.0,T4,1
2025-06-21 19:45:29.286000-06:00,19.791995806365442,20.392657776478167,3029,2,205.0,T4,1
2025-06-21 19:46:29.286000-06:00,19.956338101776932,20.089751073537304,2824,1,140.0,T4,1
2025-06-21 19:47:29.287000-06:00,19.926145936686098,18.147451123085183,2956,1,149.0,T4,1
2025-06-21 19:48:30.287000-06:00,19.927408193150892,16.974328006936705,2949,1,146.0,T4,1
2025-06-21 19:49:30.287000-06:00,19.984442274653166,17.488351456648562,2934,1,141.0,T4,1
2025-06-21 19:50:31.286000-06:00,19.489802412760195,26.730048222876096,2979,1,149.0,T4,1
2025-06-21 19:51:31.287000-06:00,19.985789595747153,19.42306737478838,3012,1,169.0,T4,1
2025-06-21 19:52:31.287000-06:00,19.93425444919778,16.863473409306742,3094,1,161.0,T4,1
