date,tps,cpu_usage,ram_usage,players_online,avg_ping,treatment,iteration
2025-06-23 19:10:46.044000-06:00,19.794980737915587,14.481904497060226,1663,1,148.0,T2,1_2
2025-06-23 19:11:46.044000-06:00,20.0,14.340509516747,1682,1,184.0,T2,1_2
2025-06-23 19:12:46.044000-06:00,20.0,15.219610330923247,1690,1,189.0,T2,1_2
2025-06-23 19:13:46.044000-06:00,20.0,13.662303766751416,1704,1,167.0,T2,1_2
2025-06-23 19:14:46.044000-06:00,20.0,14.19428705506118,1669,1,156.0,T2,1_2
2025-06-23 19:15:46.044000-06:00,19.788741600048972,13.814215971891167,1646,1,164.0,T2,1_2
2025-06-23 19:16:46.044000-06:00,19.99983910020141,14.176067958004484,1659,1,141.0,T2,1_2
2025-06-23 19:17:46.044000-06:00,20.0,14.26192848756114,1662,1,133.0,T2,1_2
2025-06-23 19:18:46.044000-06:00,20.0,15.551399427494399,1672,1,154.0,T2,1_2
2025-06-23 19:19:46.044000-06:00,20.0,14.01099118619454,1695,1,158.0,T2,1_2
2025-06-23 19:20:46.044000-06:00,19.80216708740355,14.951977779242451,1702,1,182.0,T2,1_2
2025-06-23 19:21:46.044000-06:00,20.0,13.68909555039109,1685,1,202.0,T2,1_2
2025-06-23 19:22:46.044000-06:00,19.997206051885748,14.483773306319193,1642,1,196.0,T2,1_2
2025-06-23 19:23:46.044000-06:00,19.99986543278262,13.49623148295284,1643,1,177.0,T2,1_2
2025-06-23 19:24:46.044000-06:00,19.926342448971543,8.63151172709536,1615,1,176.0,T2,1_2
2025-06-23 20:26:46.044000-06:00,19.95034437993826,10.535198206708218,1811,1,168.0,T2,1_3
2025-06-23 20:27:46.044000-06:00,19.99822300265395,18.15674589380617,1690,1,168.0,T2,1_3
2025-06-23 20:28:46.044000-06:00,20.0,14.776419621890284,1700,1,168.0,T2,1_3
2025-06-23 20:29:46.044000-06:00,20.0,14.931200562353238,1699,1,77.0,T2,1_3
2025-06-23 20:30:46.044000-06:00,19.999294449474082,16.679419608246782,1667,1,119.0,T2,1_3
2025-06-23 20:31:46.044000-06:00,19.81088104667565,15.786396975174435,1691,1,120.0,T2,1_3
2025-06-23 20:32:46.044000-06:00,20.0,15.380863823560569,1665,1,138.0,T2,1_3
2025-06-23 20:33:46.044000-06:00,20.0,14.15568913651853,1690,1,135.0,T2,1_3
2025-06-23 20:34:46.044000-06:00,20.0,15.211603611596663,1726,1,131.0,T2,1_3
2025-06-23 20:35:46.044000-06:00,19.99945597463614,14.19335444364991,1699,1,142.0,T2,1_3
2025-06-23 20:36:46.044000-06:00,19.809759173838703,14.087598433885974,1691,1,140.0,T2,1_3
2025-06-23 20:37:46.044000-06:00,20.0,13.940610543902398,1686,1,136.0,T2,1_3
2025-06-23 20:38:46.044000-06:00,19.983825642106105,17.40791383062309,1696,2,131.0,T2,1_3
2025-06-23 20:39:46.044000-06:00,19.990801548468674,17.892269794922036,1676,2,134.0,T2,1_3
2025-06-23 20:40:46.044000-06:00,19.999847549612618,18.212683392301372,1727,2,93.0,T2,1_3
2025-06-23 20:41:46.044000-06:00,19.7816306272281,16.537231762143122,1720,2,139.0,T2,1_3
2025-06-23 20:42:46.044000-06:00,19.99517512052198,21.99130202640179,1749,2,155.0,T2,1_3
2025-06-23 20:43:46.044000-06:00,19.625141076145074,29.959771858000796,1879,2,158.0,T2,1_3
2025-06-23 20:44:46.044000-06:00,19.962228662124062,20.02033495660963,1973,2,168.0,T2,1_3
2025-06-23 20:45:46.044000-06:00,19.985518392624748,17.90607006371919,1932,2,166.0,T2,1_3
2025-06-23 20:46:46.044000-06:00,19.780847383046083,16.401116731031916,1874,2,166.0,T2,1_3
2025-06-23 20:47:46.044000-06:00,19.993878113893253,16.742268746579093,1909,2,165.0,T2,1_3
2025-06-23 20:48:46.044000-06:00,19.998534872696442,16.68584361812949,1924,2,157.0,T2,1_3
2025-06-23 20:49:46.044000-06:00,20.0,14.662530815765313,1937,2,150.0,T2,1_3
2025-06-23 20:50:46.044000-06:00,20.0,16.3355454033587,1881,2,146.0,T2,1_3
2025-06-23 20:51:46.044000-06:00,19.793091805961232,15.799758770768227,1875,2,152.0,T2,1_3
2025-06-23 20:52:46.044000-06:00,20.0,14.984249750604734,1967,2,162.0,T2,1_3
2025-06-23 20:53:46.044000-06:00,20.0,14.361469892693822,1863,2,182.0,T2,1_3
2025-06-23 20:54:46.044000-06:00,20.0,13.245250454649794,1960,2,177.0,T2,1_3
2025-06-23 20:55:46.044000-06:00,20.0,14.810054326235505,1850,2,160.0,T2,1_3
2025-06-23 20:56:46.044000-06:00,19.762916954069237,14.535628487119721,1947,2,153.0,T2,1_3
2025-06-23 20:57:46.044000-06:00,20.0,15.051415704398186,1906,2,152.0,T2,1_3
2025-06-23 20:58:46.044000-06:00,20.0,14.961341663797517,1902,2,166.0,T2,1_3
2025-06-23 20:59:46.044000-06:00,20.0,14.729109007804086,1917,2,158.0,T2,1_3
2025-06-23 21:00:46.044000-06:00,20.0,13.856913049331714,1893,2,162.0,T2,1_3
2025-06-23 21:01:46.044000-06:00,19.76767912107254,14.362069655216555,1975,2,163.0,T2,1_3
2025-06-23 21:02:46.044000-06:00,20.0,16.00025036085068,1881,2,167.0,T2,1_3
2025-06-23 21:03:46.044000-06:00,20.0,15.312225913492947,1868,2,155.0,T2,1_3
2025-06-23 21:04:46.044000-06:00,20.0,14.090656284760847,1944,2,148.0,T2,1_3
2025-06-23 21:05:46.044000-06:00,20.0,13.780680308367325,1886,2,153.0,T2,1_3
2025-06-23 21:06:46.044000-06:00,19.80587947631153,13.429747381227038,1932,2,154.0,T2,1_3
2025-06-23 21:07:46.044000-06:00,20.0,14.415739986669491,1876,2,147.0,T2,1_3
2025-06-23 21:08:46.044000-06:00,20.0,15.066979183219452,1948,2,174.0,T2,1_3
2025-06-23 21:09:46.044000-06:00,19.99949732199018,14.823274206790613,1897,2,178.0,T2,1_3
2025-06-23 21:10:46.044000-06:00,19.99910616547375,13.713111294295253,1915,2,165.0,T2,1_3
2025-06-23 21:11:46.044000-06:00,19.819044679145247,14.692385492748164,1873,2,158.0,T2,1_3
2025-06-23 21:12:46.044000-06:00,20.0,14.440926150308105,1953,2,169.0,T2,1_3
2025-06-23 21:13:46.044000-06:00,20.0,14.103856439915601,1882,2,149.0,T2,1_3
2025-06-23 21:14:46.044000-06:00,20.0,14.260635991048252,1930,2,154.0,T2,1_3
2025-06-23 21:15:46.044000-06:00,20.0,15.616860294105841,1879,2,197.0,T2,1_3
2025-06-23 21:16:46.044000-06:00,19.778982350407418,15.656807139105178,1919,2,173.0,T2,1_3
2025-06-23 21:17:46.044000-06:00,20.0,14.85429150224235,1948,2,174.0,T2,1_3
2025-06-23 21:18:46.044000-06:00,19.991999954006943,16.330254515599343,1885,2,178.0,T2,1_3
2025-06-23 21:19:46.044000-06:00,19.995515029872582,15.263315334940053,1912,2,157.0,T2,1_3
2025-06-23 21:20:46.044000-06:00,19.986223928583367,17.01573493807052,1913,2,165.0,T2,1_3
2025-06-23 21:21:46.044000-06:00,19.771753271602236,15.750044554575629,1897,2,184.0,T2,1_3
2025-06-23 21:22:46.044000-06:00,19.984035652356216,16.90159204671858,1916,2,196.0,T2,1_3
2025-06-23 21:23:46.044000-06:00,19.99171407065341,16.848530443879444,1913,2,182.0,T2,1_3
2025-06-23 21:24:46.044000-06:00,20.0,15.755399517982944,1924,2,183.0,T2,1_3
2025-06-23 21:25:46.044000-06:00,20.0,15.88905624895556,1925,2,192.0,T2,1_3
2025-06-23 21:26:46.044000-06:00,19.789103499344453,14.629501805356922,1899,2,178.0,T2,1_3
2025-06-23 21:27:46.044000-06:00,20.0,15.663580139627022,1962,2,165.0,T2,1_3
2025-06-23 21:28:46.044000-06:00,20.0,16.40661814895338,1865,2,155.0,T2,1_3
2025-06-23 21:29:46.044000-06:00,19.995050673276644,16.030885618780122,1906,2,172.0,T2,1_3
2025-06-23 21:30:46.044000-06:00,19.99669131483751,13.148444688199513,1900,2,156.0,T2,1_3
2025-06-23 21:31:46.044000-06:00,19.791410205623812,15.671210455901782,1905,2,150.0,T2,1_3
2025-06-23 21:32:46.044000-06:00,19.995092095588305,16.658847285000192,1836,2,175.0,T2,1_3
2025-06-23 21:33:46.044000-06:00,20.0,16.14224430112743,1900,2,171.0,T2,1_3
2025-06-23 21:34:46.044000-06:00,19.993169296315635,13.477253808611568,1888,2,164.0,T2,1_3
2025-06-23 21:35:46.044000-06:00,20.0,13.888442592126662,1844,2,158.0,T2,1_3
2025-06-23 21:36:46.044000-06:00,19.778304193018084,13.634909875611353,1910,2,160.0,T2,1_3
2025-06-23 21:37:46.044000-06:00,20.0,14.6224069186823,1915,2,190.0,T2,1_3
2025-06-23 21:38:46.044000-06:00,19.996809718449565,16.04981099981621,1849,2,173.0,T2,1_3
2025-06-23 21:39:46.044000-06:00,20.0,17.65251919069529,1843,2,166.0,T2,1_3
2025-06-23 21:40:46.044000-06:00,19.998868479724774,17.99379510657087,1911,2,181.0,T2,1_3
2025-06-23 21:41:46.044000-06:00,19.71130433865687,16.87179967257368,1914,2,160.0,T2,1_3
2025-06-23 21:42:46.044000-06:00,19.973381706112438,17.015988295978214,1898,2,168.0,T2,1_3
2025-06-23 21:43:46.044000-06:00,19.98643634443778,15.698100322733973,1891,2,166.0,T2,1_3
2025-06-23 21:44:46.044000-06:00,19.998187862397042,16.343939529371262,1896,2,155.0,T2,1_3
2025-06-23 21:45:46.044000-06:00,19.99829788885527,16.303003542696953,1890,2,162.0,T2,1_3
2025-06-23 21:46:46.044000-06:00,19.80716693489367,19.656260897249147,1910,2,180.0,T2,1_3
2025-06-23 21:47:46.044000-06:00,19.998967139953095,16.972718391908117,1962,2,278.0,T2,1_3
2025-06-23 21:48:46.044000-06:00,19.998946255103803,17.682532141827192,1938,2,735.0,T2,1_3
2025-06-23 21:49:46.044000-06:00,19.99772982576563,14.862962202761052,1923,2,350.0,T2,1_3
2025-06-23 21:50:46.044000-06:00,19.99977363408243,15.21618877320116,1877,2,224.0,T2,1_3
2025-06-23 21:51:46.044000-06:00,19.819979702845618,14.735140566237616,1922,2,177.0,T2,1_3
2025-06-23 21:52:46.044000-06:00,19.99561573249939,15.331704554762005,1921,2,157.0,T2,1_3
2025-06-23 21:53:46.044000-06:00,19.98420797398761,17.180909288686827,1890,2,166.0,T2,1_3
2025-06-23 21:54:46.044000-06:00,20.0,15.243885539709025,1917,2,163.0,T2,1_3
2025-06-23 21:55:46.044000-06:00,19.997385081459736,15.485244848773773,1917,2,168.0,T2,1_3
2025-06-23 21:56:46.044000-06:00,19.804117240440025,16.298811261851792,1885,2,168.0,T2,1_3
2025-06-23 21:57:46.044000-06:00,20.0,13.548411803336256,1902,2,175.0,T2,1_3
2025-06-23 21:58:46.044000-06:00,19.938004664990462,16.794354026397148,1896,3,181.0,T2,1_3
2025-06-23 21:59:46.044000-06:00,19.997017565904716,16.892324419107645,1915,3,182.0,T2,1_3
2025-06-23 22:00:46.044000-06:00,19.999892600254604,17.204976428836275,1922,3,153.0,T2,1_3
2025-06-23 22:01:46.044000-06:00,19.80776146119356,19.887596530315868,1883,3,159.0,T2,1_3
2025-06-23 22:02:46.044000-06:00,19.956972382298847,17.51785065968359,1899,3,150.0,T2,1_3
2025-06-23 22:03:46.044000-06:00,19.980662599116183,20.74812099851785,1895,3,167.0,T2,1_3
2025-06-23 22:04:46.044000-06:00,19.967694937274885,20.475750184688934,1893,3,170.0,T2,1_3
2025-06-23 22:05:46.044000-06:00,19.922923067034258,16.13816373903102,1909,3,169.0,T2,1_3
2025-06-23 22:06:46.044000-06:00,19.790799388552237,15.269618496963115,1918,2,168.0,T2,1_3
2025-06-23 22:07:46.044000-06:00,19.982865462440937,15.670537948911491,1926,2,164.0,T2,1_3
2025-06-23 22:08:46.044000-06:00,19.932765016929277,16.47429021664284,1886,2,160.0,T2,1_3
2025-06-23 22:09:46.044000-06:00,20.0,13.553905932738319,1932,1,144.0,T2,1_3
2025-06-23 22:10:46.044000-06:00,20.0,16.740992827929702,1899,1,145.0,T2,1_3
2025-06-23 22:11:46.044000-06:00,19.65575194559806,20.456585098840954,1972,2,146.0,T2,1_3
2025-06-23 22:12:46.044000-06:00,20.0,13.895176325767608,1954,1,143.0,T2,1_3
2025-06-23 22:13:46.044000-06:00,19.992801507932704,14.6179129563909,1893,1,98.0,T2,1_3
2025-06-23 22:14:46.044000-06:00,20.0,19.450992981524596,1936,1,127.0,T2,1_3
2025-06-23 22:15:46.044000-06:00,20.0,14.443410048741205,1914,1,160.0,T2,1_3
2025-06-23 22:16:46.044000-06:00,19.81662933994645,14.596073183166482,1877,1,166.0,T2,1_3
2025-06-23 22:17:46.044000-06:00,19.985457872859076,14.592624071412423,1823,1,160.0,T2,1_3
2025-06-23 22:18:46.044000-06:00,19.996863321714645,13.007381299989412,1877,1,162.0,T2,1_3
2025-06-23 22:19:46.044000-06:00,19.99848381987054,11.886690127478504,1888,1,156.0,T2,1_3
2025-06-23 22:20:46.044000-06:00,19.999122444278637,13.58607723308085,1898,1,163.0,T2,1_3
2025-06-23 22:21:46.044000-06:00,19.8309073134825,13.136542770085246,1833,1,185.0,T2,1_3
2025-06-23 22:22:46.044000-06:00,20.0,13.36445477338136,1919,1,185.0,T2,1_3
2025-06-23 22:23:46.044000-06:00,20.0,18.958772571475915,1873,1,165.0,T2,1_3
2025-06-23 22:24:46.044000-06:00,19.995907173147966,15.029061496299397,1836,1,166.0,T2,1_3
2025-06-23 22:25:46.044000-06:00,19.92891516458754,4.636056293809698,2137,1,169.0,T2,1_3
2025-06-23 23:08:46.044000-06:00,19.995771192647158,14.078335925376615,1762,1,169.0,T2,1_4
2025-06-23 23:09:46.044000-06:00,20.0,13.56568654625871,1914,1,169.0,T2,1_4
2025-06-23 23:10:46.044000-06:00,20.0,11.68624096156713,1787,1,98.0,T2,1_4
2025-06-23 23:11:46.044000-06:00,19.992929388766917,11.338381656426012,1891,1,159.0,T2,1_4
2025-06-23 23:12:46.044000-06:00,19.99893528627065,11.853110874958068,1833,1,171.0,T2,1_4
2025-06-23 23:13:46.044000-06:00,19.77073388372634,7.186019215574626,1850,1,171.0,T2,1_4
2025-06-23 23:14:46.044000-06:00,20.0,3.135990960474763,1522,0,171.0,T2,1_4
2025-06-23 23:15:46.044000-06:00,20.0,13.793425261975385,1815,1,171.0,T2,1_4
2025-06-23 23:16:46.044000-06:00,20.0,12.716768895431532,1808,1,171.0,T2,1_4
2025-06-23 23:17:46.044000-06:00,20.0,12.1323348142557,1936,1,115.0,T2,1_4
2025-06-23 23:18:46.044000-06:00,19.998635941640902,13.500007636852393,1757,1,157.0,T2,1_4
2025-06-23 23:19:46.044000-06:00,19.9203896856644,11.293660085781532,1796,1,194.0,T2,1_4
2025-06-23 23:20:46.044000-06:00,19.845755207487514,4.045091575516005,1977,0,174.0,T2,1_4
2025-06-23 23:21:46.044000-06:00,20.0,2.508585928809789,2106,0,174.0,T2,1_4
2025-06-23 23:22:46.044000-06:00,20.0,1.0407993008104242,2143,0,174.0,T2,1_4
2025-06-23 23:23:46.044000-06:00,20.0,1.665318534409191,2178,0,174.0,T2,1_4
2025-06-23 23:24:46.044000-06:00,20.0,1.419212898591027,2213,0,174.0,T2,1_4
2025-06-23 23:25:46.044000-06:00,20.0,1.2813967680138423,2248,0,174.0,T2,1_4
2025-06-23 23:26:46.044000-06:00,20.0,1.0207947101717958,2281,0,174.0,T2,1_4
2025-06-23 23:27:46.044000-06:00,20.0,1.281628506983068,2315,0,174.0,T2,1_4
2025-06-23 23:28:46.044000-06:00,20.0,1.538338591600897,2348,0,174.0,T2,1_4
2025-06-23 23:29:46.044000-06:00,20.0,1.344750339883821,2382,0,174.0,T2,1_4
2025-06-23 23:30:46.044000-06:00,20.0,1.580617824117546,2375,0,174.0,T2,1_4
2025-06-23 23:31:46.044000-06:00,20.0,1.1502578923671807,1236,0,174.0,T2,1_4
2025-06-23 23:32:46.044000-06:00,20.0,1.219194166357681,1273,0,174.0,T2,1_4
2025-06-23 23:33:46.044000-06:00,20.0,1.3033308614509949,1306,0,174.0,T2,1_4
2025-06-23 23:34:46.044000-06:00,20.0,1.6281149579780008,1340,0,174.0,T2,1_4
2025-06-23 23:35:46.044000-06:00,20.0,1.9506395995550614,1373,0,174.0,T2,1_4
2025-06-23 23:36:46.044000-06:00,20.0,2.4383874744228846,1407,0,174.0,T2,1_4
2025-06-23 23:37:46.044000-06:00,20.0,2.2364925148312933,1440,0,174.0,T2,1_4
2025-06-23 23:38:46.044000-06:00,20.0,1.31962486978477,1474,0,174.0,T2,1_4
2025-06-23 23:39:46.044000-06:00,20.0,1.101974802249413,1507,0,174.0,T2,1_4
2025-06-23 23:40:46.044000-06:00,20.0,1.3518512081324927,1541,0,174.0,T2,1_4
2025-06-23 23:41:46.044000-06:00,19.99292746569876,10.449980323644924,1697,1,174.0,T2,1_4
2025-06-23 23:42:46.044000-06:00,19.999640306567986,15.492370206142759,1793,1,174.0,T2,1_4
2025-06-23 23:43:46.044000-06:00,20.0,13.249550316047813,1886,1,105.0,T2,1_4
2025-06-23 23:44:46.044000-06:00,19.999793545910475,12.350777760121476,1794,1,145.0,T2,1_4
2025-06-23 23:45:46.044000-06:00,19.99674033607182,12.390173384889739,1810,1,192.0,T2,1_4
2025-06-23 23:46:46.044000-06:00,19.798941547844567,12.833895438273567,1938,1,180.0,T2,1_4
2025-06-23 23:47:46.044000-06:00,20.0,12.20122385150657,1713,1,172.0,T2,1_4
2025-06-23 23:48:46.044000-06:00,20.0,13.466943263679221,1849,1,155.0,T2,1_4
2025-06-23 23:49:46.044000-06:00,19.998055258438672,12.178627953261808,1780,1,154.0,T2,1_4
2025-06-23 23:50:46.044000-06:00,20.0,12.357169065716757,1809,1,166.0,T2,1_4
2025-06-23 23:51:46.044000-06:00,19.822123475219502,13.130305381690023,1878,1,163.0,T2,1_4
2025-06-23 23:52:46.044000-06:00,20.0,13.497365486563554,1760,1,170.0,T2,1_4
2025-06-23 23:53:46.044000-06:00,19.998079754828055,14.554252790186231,1926,1,166.0,T2,1_4
2025-06-23 23:54:46.044000-06:00,19.999519938707014,13.281222963786922,1721,1,170.0,T2,1_4
2025-06-23 23:55:46.044000-06:00,20.0,13.150908891885557,1850,1,165.0,T2,1_4
2025-06-23 23:56:46.044000-06:00,19.81771849623432,14.84513220340355,1859,1,161.0,T2,1_4
2025-06-23 23:57:46.044000-06:00,20.0,13.511125539620739,1780,1,169.0,T2,1_4
2025-06-23 23:58:46.044000-06:00,20.0,14.12606702975035,1882,1,166.0,T2,1_4
