date,tps,cpu_usage,ram_usage,avg_ping
2025-06-07 20:23:23.993000-06:00,19.175976272680042,32.618086743222065,3616,
2025-06-07 20:24:23.993000-06:00,19.729612501183865,30.944183039403313,3548,
2025-06-07 20:25:23.993000-06:00,19.899536136688305,28.320808883195102,3990,
2025-06-07 20:26:23.993000-06:00,19.744384817956,29.088032934235457,3823,
2025-06-07 20:27:23.993000-06:00,19.57822720905523,32.34224928106443,3940,
2025-06-07 20:28:24.993000-06:00,19.99690446610848,27.983638645694814,4225,129.75
2025-06-07 20:29:25.993000-06:00,19.71977054104015,27.776177228111184,3839,125.5
2025-06-07 20:30:25.993000-06:00,19.987098470500907,26.94180502312123,4250,126.75
2025-06-07 20:31:25.993000-06:00,19.957146554451477,27.736918810736412,4110,126.0
