date,tps,cpu_usage,ram_usage,avg_ping
2025-06-07 20:10:19.620000-06:00,19.969736761593598,33.17162319768147,1292,
2025-06-07 20:11:19.620000-06:00,19.957175391967397,33.25622233026154,1266,
2025-06-07 20:12:19.620000-06:00,19.96422164514037,32.09671279323177,1314,
2025-06-07 20:13:19.620000-06:00,19.978515614884806,30.43122295850474,1326,
2025-06-07 20:14:19.620000-06:00,19.79232060068104,33.31610410662294,1320,
2025-06-07 20:15:19.620000-06:00,19.960462429476333,31.95721922572795,1350,129.5
2025-06-07 20:16:19.620000-06:00,19.978796580425815,30.649222807873993,1351,125.0
2025-06-07 20:17:19.620000-06:00,19.948304031149355,31.844248687105207,1345,129.0
2025-06-07 20:18:19.620000-06:00,19.919239391445437,31.429267249063084,1330,127.0
